Wire length data points,,Min Fitness ,Ave Fitness,Max Fitness
96.61500301,,,,
80.85868484,,,,
101.8807131,,,,
106.4680196,,,,
84.14386776,,,,
71.58471049,,,,
105.8966647,,,,
88.23017861,,,,
80.65874543,,,,
135.2601663,,,,
100.6671584,,,,
86.30347596,,,,
106.8113513,,,,
103.9135061,,,,
64.73649709,,,,
106.1821483,,,,
72.53267237,,,,
81.02282392,,,,
115.580764,,,,
60.9119255,,,,
64.71452248,,,,
113.6830418,,,,
84.51083556,,,,
110.498469,,,,
138.3093751,,,,
69.63817575,,,,
124.2708715,,,,
99.9343527,,,,
107.8396453,,,,
124.2433821,,,,
91.50178087,,,,
106.1802203,,,,
90.60122339,,,,
82.23176635,,,,
115.1189128,,,,
66.27229036,,,,
90.8549748,,,,
105.6749433,,,,
84.4465224,,,,
66.33630816,,,,
62.94188371,,,,
94.65131011,,,,
109.4614258,,,,
79.19284121,,,,
92.79248291,,,,
87.41657854,,,,
125.6800764,,,,
111.2894619,,,,
125.2061954,,,,
73.59092779,,,,
88.3988717,,,,
82.97835624,,,,
110.0300828,,,,
85.19340407,,,,
126.5116802,,,,
75.98788934,,,,
61.76959733,,,,
82.24784716,,,,
90.11086747,,,,
114.5993599,,,,
119.6172766,,,,
108.511068,,,,
98.39555572,,,,
101.4307832,,,,
116.5034695,,,,
94.42444274,,,,
105.087717,,,,
123.6429212,,,,
97.97057895,,,,
124.9015782,,,,
101.262083,,,,
78.12001342,,,,
103.5473825,,,,
98.84416842,,,,
69.8079267,,,,
50.51444163,,,,
71.52652391,,,,
129.3751354,,,,
96.75914026,,,,
104.3117699,,,,
90.17188638,,,,
89.84406129,,,,
88.49957301,,,,
86.56658254,,,,
87.94745257,,,,
98.64909057,,,,
91.71421531,,,,
79.21759956,,,,
77.6608092,,,,
109.7985435,,,,
58.99762572,,,,
92.34607312,,,,
98.55738634,,,,
67.2973692,,,,
102.4468717,,,,
95.88033769,,,,
87.1701202,,,,
83.54715155,,,,
75.39909671,,,,
93.81347874,,,,
110.2626949,,,,
103.4497446,,,,
93.28365962,,,,
75.51979444,,,,
78.21553294,,,,
80.84798344,,,,
100.9114486,,,,
60.44205581,,,,
95.17681579,,,,
85.54139352,,,,
72.01999215,,,,
99.13038617,,,,
117.4333632,,,,
109.7226839,,,,
127.0589371,,,,
84.77773697,,,,
91.46739094,,,,
91.24496213,,,,
78.60233178,,,,
94.05371033,,,,
92.41363349,,,,
95.87033519,,,,
136.5445279,,,,
71.26463039,,,,
73.36166909,,,,
84.63986702,,,,
74.30529869,,,,
110.4180285,,,,
123.0872886,,,,
89.05169826,,,,
73.61549573,,,,
110.2661564,,,,
82.5751651,,,,
94.37615485,,,,
93.52086922,,,,
99.42053403,,,,
96.94972878,,,,
89.92905206,,,,
65.43073316,,,,
104.0239807,,,,
50.31198469,,,,
103.6680854,,,,
59.35841718,,,,
92.61373948,,,,
103.842551,,,,
91.73923426,,,,
74.08367532,,,,
88.94135273,,,,
125.3195749,,,,
99.52921682,,,,
70.0385218,,,,
113.173893,,,,
128.0141185,,,,
71.34808035,,,,
100.5580031,,,,
97.04448328,,,,
84.44280517,,,,
62.96730814,,,,
77.41821286,,,,
90.91692212,,,,
58.01159773,,,,
70.28853557,,,,
86.43548556,,,,
82.24736763,,,,
104.0756706,,,,
77.48953743,,,,
89.47901151,,,,
97.08841915,,,,
119.7139526,,,,
67.48720762,,,,
120.6794449,,,,
82.4819518,,,,
74.65873728,,,,
97.18106837,,,,
82.72933953,,,,
105.608269,,,,
85.50941727,,,,
70.52416994,,,,
91.27940395,,,,
68.87169721,,,,
110.2082624,,,,
86.64628957,,,,
82.27426251,,,,
98.82118353,,,,
91.3313432,,,,
99.58689223,,,,
76.77266511,,,,
95.43394147,,,,
90.99472647,,,,
75.65196678,,,,
102.0896457,,,,
86.26711645,,,,
95.04449317,,,,
88.54756923,,,,
93.06037234,,,,
118.0269333,,,,
75.23150891,,,,
109.1450501,,,,
129.8337648,,,,
123.4154805,,,,
79.46387684,,,,
100.0328187,,,,
110.2410542,,,,
83.00492412,,,,
129.903317,,,,
66.51806796,,,,
91.40075387,,,,
86.44171827,,,,
95.11416901,,,,
129.3448086,,,,
90.81541471,,,,
85.51571624,,,,
93.51585667,,,,
94.41110077,,,,
88.1474551,,,,
86.04772403,,,,
64.11791118,,,,
104.0156878,,,,
83.15626156,,,,
107.9548641,,,,
77.62272655,,,,
110.7817578,,,,
119.0981013,,,,
92.92238036,,,,
80.04109661,,,,
103.1546867,,,,
76.51559234,,,,
82.98432182,,,,
90.08471802,,,,
73.1575073,,,,
126.8450635,,,,
109.3562525,,,,
117.8912511,,,,
79.34091273,,,,
95.59253636,,,,
115.6655626,,,,
70.51893614,,,,
83.20969693,,,,
103.3845725,,,,
95.28271711,,,,
86.19397506,,,,
81.17251952,,,,
89.84312294,,,,
65.48814242,,,,
83.15479398,,,,
81.17453778,,,,
104.4437011,,,,
98.32551847,,,,
128.6355788,,,,
114.0445492,,,,
110.7089991,,,,
97.35055436,,,,
80.12084493,,,,
61.44977885,,,,
75.78108276,,,,
106.5011547,,,,
95.35915302,,,,
113.2719649,,,,
97.7602317,,,,
75.59564224,,,,
90.48785497,,,,
72.58861205,,,,
57.75406635,,,,
108.5029932,,,,
98.75359649,,,,
105.3622597,,,,
101.5434069,,,,
68.36603731,,,,
80.72678634,,,,
81.686532,,,,
99.95690199,,,,
83.4915872,,,,
88.3087268,,,,
70.38243864,,,,
69.36777418,,,,
90.08771515,,,,
87.80395766,,,,
95.17361325,,,,
84.38804488,,,,
88.7069649,,,,
122.9896755,,,,
126.1549271,,,,
74.98478491,,,,
73.09553685,,,,
87.13639611,,,,
80.92027963,,,,
70.70275764,,,,
65.23776677,,,,
76.53423507,,,,
74.79960197,,,,
48.79168853,,,,
90.312732,,,,
98.03449164,,,,
113.8470695,,,,
73.96845437,,,,
89.31625947,,,,
65.28857399,,,,
103.6807497,,,,
106.9658089,,,,
69.63934052,,,,
79.20329543,,,,
87.0332522,,,,
99.0084565,,,,
93.27521174,,,,
67.26265732,,,,
87.62692378,,,,
74.33966019,,,,
75.61163393,,,,
95.25420509,,,,
102.4027655,,,,
78.94907616,,,,
65.62643791,,,,
82.82920089,,,,
64.58555324,,,,
87.63513777,,,,
84.32382692,,,,
76.46396936,,,,
90.6646216,,,,
80.1726823,,,,
60.22022379,,,,
82.0748922,,,,
88.40346104,,,,
91.87166201,,,,
129.6339434,,,,
101.9052768,,,,
102.8832508,,,,
96.56991127,,,,
94.60247811,,,,
71.56791535,,,,
74.85834721,,,,
83.41414399,,,,
92.77832015,,,,
95.60271117,,,,
68.66893028,,,,
95.21551984,,,,
112.1630801,,,,
78.50027824,,,,
76.85714704,,,,
85.03108822,,,,
87.37511027,,,,
59.58330483,,,,
59.439442,,,,
103.0886401,,,,
123.6652929,,,,
95.97856558,,,,
112.397597,,,,
60.41252131,,,,
93.67275096,,,,
81.83175777,,,,
54.84773093,,,,
79.81163105,,,,
68.3296845,,,,
95.48254539,,,,
107.0148917,,,,
99.18770357,,,,
84.99236718,,,,
71.11420171,,,,
86.62684074,,,,
85.09836835,,,,
100.9929371,,,,
68.87097252,,,,
55.28268201,,,,
103.4982743,,,,
75.81575518,,,,
53.28669582,,,,
77.02196358,,,,
81.92724881,,,,
82.49915751,,,,
118.2911872,,,,
48.42944859,,,,
93.07194874,,,,
64.10300444,,,,
57.92610649,,,,
107.7071603,,,,
125.7345723,,,,
57.13089353,,,,
75.4513029,,,,
88.17820855,,,,
74.07833594,,,,
57.30926601,,,,
80.96064328,,,,
62.9607913,,,,
123.2396417,,,,
114.175384,,,,
72.46534427,,,,
98.97564443,,,,
105.1920461,,,,
91.93762996,,,,
53.84749764,,,,
72.25215907,,,,
74.89889082,,,,
84.89129303,,,,
83.22464277,,,,
62.71969563,,,,
95.28972846,,,,
87.3993036,,,,
91.52202097,,,,
66.78076237,,,,
73.94805161,,,,
85.49348203,,,,
54.90860105,,,,
85.09607543,,,,
66.26660165,,,,
89.79421877,,,,
94.32236177,,,,
60.24877416,,,,
55.18333131,,,,
97.98193067,,,,
76.76257807,,,,
98.0654305,,,,
98.79375996,,,,
73.43635762,,,,
75.49640167,,,,
90.26598658,,,,
70.09145688,,,,
60.43444147,,,,
84.04355572,,,,
73.53074936,,,,
107.9432567,,,,
77.12234129,,,,
91.27522269,,,,
92.547855,,,,
85.69644009,,,,
87.75952101,,,,
105.0601765,,,,
102.3640978,,,,
104.2865624,,,,
92.29854616,,,,
77.10851854,,,,
92.52159541,,,,
115.894181,,,,
81.93283513,,,,
86.67359679,,,,
71.4235234,,,,
96.86556896,,,,
108.3002546,,,,
64.68368954,,,,
97.42140622,,,,
67.9572142,,,,
78.13709764,,,,
121.313584,,,,
68.30186476,,,,
110.7977489,,,,
79.52607676,,,,
75.09525761,,,,
75.49910451,,,,
99.18151011,,,,
76.28869629,,,,
80.3145205,,,,
59.29237957,,,,
136.6212942,,,,
70.59191481,,,,
67.48388182,,,,
75.91909993,,,,
82.59502207,,,,
96.51322496,,,,
94.2402884,,,,
89.79097351,,,,
89.24620378,,,,
102.7986479,,,,
82.541316,,,,
78.08220991,,,,
87.33501999,,,,
87.26343783,,,,
54.92785486,,,,
89.99890294,,,,
96.86974733,,,,
83.84097802,,,,
81.49302189,,,,
106.342869,,,,
144.9730982,,,,
91.5836518,,,,
99.70373955,,,,
75.38023803,,,,
50.6717038,,,,
93.34718912,,,,
70.69170028,,,,
77.49824673,,,,
74.23930637,,,,
78.61648292,,,,
55.84479288,,,,
73.51680173,,,,
91.53755218,,,,
95.74580989,,,,
65.38106533,,,,
108.7837791,,,,
101.1474705,,,,
91.90844981,,,,
60.70441914,,,,
113.7548005,,,,
83.27829284,,,,
89.5105278,,,,
89.55480049,,,,
74.4447935,,,,
75.12644696,,,,
53.66564138,,,,
94.20719417,,,,
84.59801318,,,,
81.73765428,,,,
108.9633499,,,,
102.0444553,,,,
98.89405614,,,,
69.11049032,,,,
96.8890589,,,,
106.2723141,,,,
103.153744,,,,
96.6591984,,,,
60.11778591,,,,
50.13637821,,,,
62.81983298,,,,
94.25844973,,,,
99.36461089,,,,
83.08928226,,,,
88.31869424,,,,
93.6104142,,,,
94.75215676,,,,
75.34162701,,,,
93.17007015,,,,
68.08966383,,,,
79.50805569,,,,
77.83580737,,,,
67.46260662,,,,
65.66107237,,,,
91.28046836,,,,
70.50911709,,,,
89.74350343,,,,
79.16010502,,,,
76.74834293,,,,
91.1629742,,,,
77.58213199,,,,
89.63794085,,,,
71.91777358,,,,
86.92260586,,,,
87.65172313,,,,
77.97895383,,,,
72.81110883,,,,
82.63602585,,,,
105.3781778,,,,
80.92459571,,,,
43.71865267,,,,
76.21253685,,,,
71.48265563,,,,
72.96103827,,,,
62.26702784,,,,
91.4630398,,,,
84.89803777,,,,
56.06139692,,,,
81.76322425,,,,
85.86803893,,,,
55.40847464,,,,
101.2097511,,,,
115.6853107,,,,
86.09196996,,,,
47.03164413,,,,
75.34822159,,,,
57.62743528,,,,
91.6872153,,,,
76.53488209,,,,
75.28487413,,,,
98.76516224,,,,
95.59375375,,,,
77.52523152,,,,
79.49947712,,,,
92.96963822,,,,
92.12799134,,,,
104.7840914,,,,
77.35073063,,,,
50.53223785,,,,
74.6363372,,,,
70.51432609,,,,
82.09604129,,,,
74.5203079,,,,
57.006974,,,,
92.94152339,,,,
56.54249251,,,,
83.02382369,,,,
70.28497349,,,,
66.05312901,,,,
90.40633598,,,,
126.7059052,,,,
78.45255372,,,,
90.33475129,,,,
60.38127319,,,,
68.71126138,,,,
64.22696257,,,,
79.77079426,,,,
69.00798572,,,,
73.58155388,,,,
112.6504729,,,,
77.83008698,,,,
134.3042707,,,,
51.43495877,,,,
80.1820487,,,,
78.56407193,,,,
57.51642701,,,,
89.99000614,,,,
81.07267529,,,,
111.8476023,,,,
90.91828123,,,,
88.98526522,,,,
92.89851524,,,,
112.0834402,,,,
92.09694438,,,,
78.50998091,,,,
77.45449361,,,,
81.65166344,,,,
64.09894155,,,,
74.12068212,,,,
97.12652928,,,,
63.01700245,,,,
103.4011107,,,,
77.52595544,,,,
98.56597533,,,,
104.7482377,,,,
47.38842,,,,
82.46342579,,,,
90.50810756,,,,
66.14070775,,,,
91.50470764,,,,
87.96167237,,,,
98.3772577,,,,
98.207678,,,,
109.0608661,,,,
63.57393438,,,,
77.36157597,,,,
57.92555323,,,,
86.72918177,,,,
104.1237969,,,,
87.76086712,,,,
83.02629783,,,,
87.79229301,,,,
81.79828254,,,,
64.01932838,,,,
80.6435262,,,,
63.17443756,,,,
82.82118718,,,,
66.5159764,,,,
92.72202718,,,,
81.56612365,,,,
97.89013638,,,,
61.23329187,,,,
102.2709841,,,,
81.29063868,,,,
62.89374306,,,,
71.71530185,,,,
66.91431297,,,,
64.66774593,,,,
89.12588285,,,,
68.86437705,,,,
112.0792188,,,,
100.8902617,,,,
93.8819198,,,,
100.6137361,,,,
83.92332448,,,,
82.89605034,,,,
87.67350361,,,,
69.54418937,,,,
79.03980991,,,,
81.97839945,,,,
108.47226,,,,
64.08553818,,,,
78.53071621,,,,
82.22255201,,,,
81.25893856,,,,
108.5104915,,,,
78.2430813,,,,
58.59270003,,,,
91.3439775,,,,
64.70358578,,,,
90.6652162,,,,
82.84766798,,,,
97.48335471,,,,
123.5533582,,,,
63.96650722,,,,
59.40159757,,,,
68.93626951,,,,
130.6978199,,,,
104.2799887,,,,
63.29203634,,,,
69.29983921,,,,
97.16471124,,,,
82.86186212,,,,
122.5454041,,,,
56.12211023,,,,
67.79118188,,,,
61.01130536,,,,
82.68965672,,,,
60.40048466,,,,
79.30696201,,,,
80.53436524,,,,
73.40747711,,,,
98.67556251,,,,
57.38150354,,,,
89.26704355,,,,
82.70777963,,,,
73.96907351,,,,
52.71675552,,,,
85.20032723,,,,
76.24267537,,,,
47.60393045,,,,
62.21059891,,,,
96.33782399,,,,
102.1026196,,,,
80.55707679,,,,
83.05407675,,,,
74.68650161,,,,
68.30809258,,,,
83.05414634,,,,
74.15596311,,,,
96.20068039,,,,
73.37358631,,,,
80.77252194,,,,
61.52495787,,,,
92.44397683,,,,
98.25707457,,,,
82.74137337,,,,
78.45117771,,,,
74.79946754,,,,
71.22345249,,,,
49.19052426,,,,
52.85792784,,,,
68.00094522,,,,
77.57126316,,,,
68.0624447,,,,
64.83842994,,,,
87.56778002,,,,
59.53191514,,,,
74.27400678,,,,
85.42739073,,,,
108.3637873,,,,
62.94159509,,,,
112.2820245,,,,
83.86862339,,,,
83.5265944,,,,
54.76966918,,,,
80.46175036,,,,
70.77531025,,,,
90.96228723,,,,
50.48989254,,,,
87.92198927,,,,
62.5661749,,,,
93.77889764,,,,
76.13527746,,,,
60.13383381,,,,
94.87160374,,,,
98.69745109,,,,
97.05482332,,,,
86.02856124,,,,
82.269277,,,,
77.05065415,,,,
59.08341311,,,,
75.59995206,,,,
73.65402922,,,,
68.80485385,,,,
84.11059175,,,,
89.74831513,,,,
100.8017209,,,,
66.94457926,,,,
82.9417085,,,,
77.32425506,,,,
87.47402541,,,,
76.9558543,,,,
96.06416514,,,,
84.5935045,,,,
66.48155985,,,,
100.5275126,,,,
91.69620434,,,,
85.1337779,,,,
92.31814569,,,,
104.7427176,,,,
84.33590455,,,,
72.75729878,,,,
64.37049967,,,,
88.37580066,,,,
70.53357854,,,,
71.72680108,,,,
78.01551455,,,,
62.65818731,,,,
132.1613962,,,,
70.92893265,,,,
62.83222263,,,,
82.85287845,,,,
71.88281319,,,,
71.14912782,,,,
125.1676575,,,,
81.9103222,,,,
62.76119146,,,,
78.23839332,,,,
97.51492126,,,,
91.03202383,,,,
90.24686404,,,,
73.21798172,,,,
85.23237472,,,,
90.33810686,,,,
69.68107604,,,,
85.35302981,,,,
66.46559094,,,,
63.16240267,,,,
79.73152489,,,,
67.73406776,,,,
104.5271438,,,,
74.19438455,,,,
76.85829843,,,,
98.02428029,,,,
87.79022787,,,,
75.72653058,,,,
63.81219587,,,,
90.15132554,,,,
76.12960589,,,,
61.27583274,,,,
58.3077372,,,,
88.54221489,,,,
80.74134077,,,,
78.52470536,,,,
71.50173337,,,,
90.25276811,,,,
95.37554971,,,,
73.71239802,,,,
91.51618866,,,,
98.62904628,,,,
45.14473511,,,,
73.97919865,,,,
66.51704151,,,,
76.20156309,,,,
97.24364717,,,,
66.71666684,,,,
71.22648944,,,,
67.5219326,,,,
94.2268615,,,,
93.86315476,,,,
133.6975232,,,,
83.93995182,,,,
93.41299899,,,,
83.03318047,,,,
75.75490027,,,,
77.48785104,,,,
64.09254328,,,,
61.3941272,,,,
81.92888185,,,,
92.84358761,,,,
76.30610329,,,,
94.26341085,,,,
92.3326113,,,,
84.10734822,,,,
83.18900801,,,,
74.43900414,,,,
60.36972645,,,,
86.75236134,,,,
61.16434277,,,,
61.9091615,,,,
69.12753408,,,,
79.37278844,,,,
73.91741455,,,,
84.54124645,,,,
65.13310776,,,,
79.77927723,,,,
64.74673912,,,,
90.95641233,,,,
77.2342553,,,,
73.63575849,,,,
76.92312595,,,,
99.70286602,,,,
80.71573987,,,,
57.48200155,,,,
78.58273828,,,,
68.31732431,,,,
91.38597017,,,,
62.6910673,,,,
61.85669216,,,,
83.29760853,,,,
72.30622202,,,,
94.82070665,,,,
69.25184341,,,,
89.3667444,,,,
69.36937636,,,,
74.39448136,,,,
57.45778461,,,,
72.57347043,,,,
67.84951359,,,,
93.56047553,,,,
78.73736278,,,,
80.15378485,,,,
87.60492664,,,,
83.25593036,,,,
105.1009003,,,,
73.70136496,,,,
88.16400595,,,,
78.83307781,,,,
98.52155011,,,,
65.88876958,,,,
66.06139718,,,,
77.30003871,,,,
82.29647125,,,,
103.6790138,,,,
65.47336176,,,,
77.57757003,,,,
68.53502299,,,,
128.1833631,,,,
78.04601039,,,,
73.92263857,,,,
79.66722738,,,,
79.98951671,,,,
58.89699331,,,,
66.05465141,,,,
59.19222088,,,,
69.62089466,,,,
61.97486381,,,,
54.63748906,,,,
61.51056234,,,,
84.25121923,,,,
65.02436068,,,,
67.80715776,,,,
80.52568944,,,,
84.37244985,,,,
78.6813032,,,,
70.01583757,,,,
77.02442105,,,,
91.05733683,,,,
64.40033204,,,,
88.16014035,,,,
101.9334768,,,,
69.06964809,,,,
77.30492566,,,,
86.35659381,,,,
95.48110228,,,,
95.78043866,,,,
94.82654907,,,,
73.88950976,,,,
87.48957447,,,,
62.83322504,,,,
69.06327979,,,,
59.06154523,,,,
73.65190389,,,,
106.7007989,,,,
61.09276978,,,,
67.26664352,,,,
71.41027645,,,,
83.9144108,,,,
77.43945641,,,,
74.5577086,,,,
64.29140941,,,,
69.3699507,,,,
67.06967338,,,,
72.67028763,,,,
69.71256833,,,,
99.72581362,,,,
84.12348291,,,,
43.70272651,,,,
84.08840183,,,,
73.47081382,,,,
73.21907895,,,,
102.588924,,,,
76.16295117,,,,
78.1097532,,,,
94.77908383,,,,
61.31825465,,,,
57.99561548,,,,
86.74612683,,,,
66.70778124,,,,
72.80218424,,,,
75.75686046,,,,
90.35676891,,,,
50.76266353,,,,
76.72937496,,,,
81.30274974,,,,
81.89325894,,,,
84.70303238,,,,
63.24180502,,,,
107.4623212,,,,
53.80639178,,,,
66.97135251,,,,
64.62512238,,,,
66.1467195,,,,
88.99209144,,,,
66.05957804,,,,
71.94572552,,,,
63.3943962,,,,
78.93042672,,,,
101.5045606,,,,
70.65113872,,,,
80.06213838,,,,
71.19817637,,,,
96.82338152,,,,
91.30927306,,,,
72.91369037,,,,
100.5550397,,,,
78.25106858,,,,
70.66599838,,,,
62.70532974,,,,
52.4225791,,,,
78.99721125,,,,
99.41495477,,,,
50.68601954,,,,
60.19814302,,,,
74.83547036,,,,
64.60679821,,,,
72.27217621,,,,
56.17755564,,,,
91.65088312,,,,
80.68161502,,,,
70.7332999,,,,
73.14832806,,,,
84.3145523,,,,
59.87393173,,,,
61.26046893,,,,
73.05963428,,,,
65.61393218,,,,
81.52681333,,,,
69.4583304,,,,
66.70330265,,,,
71.40850325,,,,
85.01283925,,,,
71.21458624,,,,
80.67371239,,,,
95.63321663,,,,
95.57516664,,,,
79.9262294,,,,
75.91290884,,,,
79.3922516,,,,
72.47548488,,,,
77.47665901,,,,
85.690615,,,,
129.6677478,,,,
71.20756854,,,,
53.0194636,,,,
91.79363645,,,,
49.63589447,,,,
49.87713846,,,,
51.28932117,,,,
78.6016701,,,,
76.92266019,,,,
93.0852357,,,,
87.29483326,,,,
59.42251927,,,,
74.23221397,,,,
87.06839796,,,,
85.3906278,,,,
86.55671395,,,,
74.68913011,,,,
60.26963336,,,,
103.9668081,,,,
88.25111657,,,,
62.81771767,,,,
68.00549088,,,,
77.48073414,,,,
73.32811368,,,,
76.518573,,,,
84.49319481,,,,
64.74744533,,,,
69.48321043,,,,
61.71217246,,,,
56.31372585,,,,
69.86322418,,,,
63.90745051,,,,
79.4232532,,,,
100.2275773,,,,
51.4047213,,,,
63.99734433,,,,
52.8290976,,,,
82.93064419,,,,
82.45681319,,,,
66.81301072,,,,
83.9926976,,,,
74.11440676,,,,
60.38099242,,,,
71.67947168,,,,
62.0777606,,,,
53.02043771,,,,
79.17702973,,,,
61.31495028,,,,
70.46858749,,,,
95.08349733,,,,
90.62003687,,,,
54.34799302,,,,
79.29793782,,,,
85.2314641,,,,
98.42711763,,,,
51.79885609,,,,
89.90625649,,,,
70.98844013,,,,
60.43690353,,,,
75.06357928,,,,
77.37378832,,,,
67.86860513,,,,
91.44147873,,,,
61.81361999,,,,
64.43826929,,,,
66.73447475,,,,
85.71971171,,,,
69.67089255,,,,
88.43091611,,,,
98.83196365,,,,
66.94431671,,,,
79.72472952,,,,
64.03177096,,,,
81.12370822,,,,
72.38255552,,,,
98.04053292,,,,
77.8335753,,,,
82.5262005,,,,
77.77245893,,,,
86.91079498,,,,
86.54601411,,,,
82.56843749,,,,
66.78495335,,,,
65.19714223,,,,
78.03679005,,,,
57.12452127,,,,
104.4585152,,,,
67.89364227,,,,
62.40193625,,,,
73.22390005,,,,
102.4103065,,,,
69.54934584,,,,
77.54727844,,,,
72.98788644,,,,
69.86084038,,,,
78.63926173,,,,
66.88274964,,,,
64.7239311,,,,
81.06958109,,,,
62.06767083,,,,
62.04332257,,,,
71.9467491,,,,
65.10418899,,,,
84.9474468,,,,
71.61251864,,,,
67.67256649,,,,
87.60336762,,,,
89.39421575,,,,
78.94350451,,,,
55.77638033,,,,
54.36860732,,,,
74.34197007,,,,
60.86619925,,,,
72.06615031,,,,
64.53854069,,,,
118.1447573,,,,
69.34035272,,,,
83.24407864,,,,
82.68194525,,,,
73.82368052,,,,
71.68612099,,,,
67.38799159,,,,
74.6247607,,,,
93.09531917,,,,
78.55134684,,,,
78.74739635,,,,
103.3203481,,,,
93.51079834,,,,
52.9310296,,,,
71.96614668,,,,
70.20993132,,,,
77.6986532,,,,
84.90980457,,,,
96.55397755,,,,
47.08096358,,,,
85.48012017,,,,
64.18655496,,,,
90.04718014,,,,
68.07318787,,,,
88.1386726,,,,
78.01690048,,,,
94.57593069,,,,
43.58678143,,,,
79.98410892,,,,
76.4550209,,,,
73.15668577,,,,
65.95119518,,,,
71.10521179,,,,
90.90288451,,,,
72.02558093,,,,
80.92167031,,,,
68.8071051,,,,
65.85023135,,,,
82.79417159,,,,
73.01910022,,,,
50.00389667,,,,
76.32078747,,,,
75.90134951,,,,
72.65095917,,,,
94.58159178,,,,
79.14811034,,,,
64.48059855,,,,
89.83494705,,,,
103.7262523,,,,
69.52252336,,,,
72.01368152,,,,
61.20089506,,,,
78.7417328,,,,
75.44504182,,,,
74.36909382,,,,
92.34824721,,,,
82.63502345,,,,
72.19274287,,,,
89.89391782,,,,
97.44401955,,,,
61.73394111,,,,
59.32390177,,,,
61.07115385,,,,
82.41816029,,,,
85.77260787,,,,
62.592686,,,,
92.06128276,,,,
82.66205078,,,,
75.84568393,,,,
58.40545721,,,,
85.83835312,,,,
84.23476772,,,,
61.28320073,,,,
99.28335136,,,,
56.57067238,,,,
53.41937103,,,,
81.94911566,,,,
66.64982804,,,,
64.90304215,,,,
60.4338847,,,,
69.36513487,,,,
70.46802455,,,,
91.53451579,,,,
80.54234841,,,,
61.68497296,,,,
66.14040493,,,,
82.21957269,,,,
84.57768419,,,,
94.94594383,,,,
67.61255529,,,,
72.10176159,,,,
66.3260396,,,,
91.35024361,,,,
72.42502139,,,,
61.19512053,,,,
84.17342256,,,,
74.5884931,,,,
82.27045234,,,,
103.1242494,,,,
93.88977965,,,,
75.62513605,,,,
63.30974699,,,,
81.08631758,,,,
69.44613032,,,,
93.7561636,,,,
89.50492293,,,,
68.50073547,,,,
59.72133145,,,,
68.22591135,,,,
53.36623123,,,,
73.63612566,,,,
69.89304063,,,,
78.1487532,,,,
66.04179442,,,,
75.90545832,,,,
67.21575193,,,,
66.01566421,,,,
83.55369161,,,,
69.05260829,,,,
92.84205599,,,,
61.80903072,,,,
83.09616441,,,,
85.09896315,,,,
84.66462675,,,,
63.26509019,,,,
62.31691994,,,,
59.87212352,,,,
109.9767416,,,,
70.81544829,,,,
88.3232048,,,,
62.0803387,,,,
57.33070591,,,,
69.49210729,,,,
80.36321584,,,,
64.26811331,,,,
80.36762165,,,,
58.43054294,,,,
74.2772501,,,,
92.05802162,,,,
65.32745667,,,,
92.00218209,,,,
84.07473578,,,,
55.29478135,,,,
71.77865753,,,,
65.2189969,,,,
62.94673405,,,,
86.01636929,,,,
63.16010327,,,,
59.1882908,,,,
